neighborhood,latitude,longitude,venue_name,venue_latitude,venue_longitude,venue_type
Dove Springs,30.1865487,-97.73739887317082,Dove Springs Recreation Center,30.187480002409654,-97.73821430074396,Recreation Center
Dove Springs,30.1865487,-97.73739887317082,Dollar General,30.195205443603083,-97.73814754592244,Discount Store
Dove Springs,30.1865487,-97.73739887317082,Family Dollar,30.192551938428956,-97.73829068824124,Discount Store
Dove Springs,30.1865487,-97.73739887317082,SONIC Drive In,30.1929624913091,-97.7394054830074,Fast Food Restaurant
Dove Springs,30.1865487,-97.73739887317082,Stassney / Nuckols Crossing,30.19072329671337,-97.73994059726095,Intersection
Dove Springs,30.1865487,-97.73739887317082,Taqueria Peloncitos,30.19247432929839,-97.73843708956932,Food Truck
Dove Springs,30.1865487,-97.73739887317082,Church's Chicken,30.192486340634012,-97.7389707129293,Fried Chicken Joint
Downtown Austin,30.2680536,-97.7447642,The Roosevelt Room,30.267842,-97.746242,Cocktail Bar
Downtown Austin,30.2680536,-97.7447642,Péché,30.266832943848435,-97.74526629373388,Cocktail Bar
Downtown Austin,30.2680536,-97.7447642,Turf N' Surf Poboys,30.26714285009745,-97.74573921099476,Cajun / Creole Restaurant
Downtown Austin,30.2680536,-97.7447642,Perry's Steakhouse,30.269373758193904,-97.74367595773867,Steakhouse
Downtown Austin,30.2680536,-97.7447642,Truluck's Seafood Steak & Crab,30.266757104122032,-97.74496809262708,Seafood Restaurant
Downtown Austin,30.2680536,-97.7447642,The Hideout Theatre,30.268626504029978,-97.74252074142215,Theater
Downtown Austin,30.2680536,-97.7447642,Royal Blue Grocery,30.268378003234933,-97.74267845007364,Grocery Store
Downtown Austin,30.2680536,-97.7447642,Modern Market,30.266568084159132,-97.74338455928249,New American Restaurant
Downtown Austin,30.2680536,-97.7447642,Red Ash,30.26558414895398,-97.74496619990391,Italian Restaurant
Downtown Austin,30.2680536,-97.7447642,Upstairs at Caroline,30.26881041728249,-97.74231022453688,Hotel
Downtown Austin,30.2680536,-97.7447642,Houndstooth Coffee,30.266194,-97.743025,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,JuiceLand,30.266037164237066,-97.7426228165107,Juice Bar
Downtown Austin,30.2680536,-97.7447642,SoulCycle Downtown Austin,30.266756907539627,-97.74328217953109,Cycle Studio
Downtown Austin,30.2680536,-97.7447642,Paramount Theatre,30.269456913114563,-97.74207715692992,Movie Theater
Downtown Austin,30.2680536,-97.7447642,Republic Square,30.267722,-97.747331,Park
Downtown Austin,30.2680536,-97.7447642,Caroline Restaurant,30.268815702264487,-97.74229824542999,Hotel
Downtown Austin,30.2680536,-97.7447642,Maiko Sushi Lounge,30.268840769713155,-97.74572426745475,Sushi Restaurant
Downtown Austin,30.2680536,-97.7447642,"Halcyon Coffee, Bar & Lounge",30.266934758404958,-97.74571660562083,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,The Driskill,30.267840741798675,-97.74171498680151,Hotel
Downtown Austin,30.2680536,-97.7447642,The Townsend,30.269611,-97.742448,Lounge
Downtown Austin,30.2680536,-97.7447642,Austin Farmers Market,30.267291107820498,-97.74766222639185,Farmers Market
Downtown Austin,30.2680536,-97.7447642,W Austin,30.26546360657007,-97.74672523140907,Hotel
Downtown Austin,30.2680536,-97.7447642,Austin City Limits Live,30.26528811463551,-97.7472595526079,Performing Arts Venue
Downtown Austin,30.2680536,-97.7447642,The Elephant Room,30.265671614711703,-97.74357539339803,Jazz Club
Downtown Austin,30.2680536,-97.7447642,Wu Chow,30.268493015327884,-97.7479603694981,Chinese Restaurant
Downtown Austin,30.2680536,-97.7447642,The Driskill Bar,30.268605369806615,-97.74157252361594,Hotel Bar
Downtown Austin,30.2680536,-97.7447642,Small Victory,30.268807388325694,-97.74167648643655,Cocktail Bar
Downtown Austin,30.2680536,-97.7447642,Shiner's Saloon,30.2671262965541,-97.74332196374758,Bar
Downtown Austin,30.2680536,-97.7447642,Fixe Austin,30.26878092483895,-97.74857805084113,Restaurant
Downtown Austin,30.2680536,-97.7447642,Eureka!,30.267842749166107,-97.74124011397362,Burger Joint
Downtown Austin,30.2680536,-97.7447642,Gloria's Latin Cuisine,30.268843105669223,-97.74537534399208,Latin American Restaurant
Downtown Austin,30.2680536,-97.7447642,La Traviata,30.265815005592035,-97.74370142932584,Italian Restaurant
Downtown Austin,30.2680536,-97.7447642,Rain,30.2665582956407,-97.74560920206254,Gay Bar
Downtown Austin,30.2680536,-97.7447642,Firehouse Hostel and Lounge,30.268096341446036,-97.7412834769649,Lounge
Downtown Austin,30.2680536,-97.7447642,Cooper's Old Time Pit Bar-B-Que,30.26496553144536,-97.74374663829803,BBQ Joint
Downtown Austin,30.2680536,-97.7447642,JW Marriott Austin,30.264496697406372,-97.74312432563863,Hotel
Downtown Austin,30.2680536,-97.7447642,Jo's Coffee,30.26491067119834,-97.74610054923775,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,CAVA,30.2678579,-97.7426138,Mediterranean Restaurant
Downtown Austin,30.2680536,-97.7447642,RIDE Indoor Cycling,30.26456049731553,-97.74664273829771,Gym
Downtown Austin,30.2680536,-97.7447642,Ballet Austin,30.26643595845547,-97.74877902174929,Dance Studio
Downtown Austin,30.2680536,-97.7447642,Moody Theater,30.26538246711136,-97.74739236139867,Concert Hall
Downtown Austin,30.2680536,-97.7447642,Walton's Fancy and Staple,30.26968638738693,-97.74892784858713,Deli / Bodega
Downtown Austin,30.2680536,-97.7447642,Violet Crown Cinema,30.26552397008005,-97.7481887385356,Indie Movie Theater
Downtown Austin,30.2680536,-97.7447642,CU29 Cocktail Bar,30.269132661056208,-97.7411588373447,Cocktail Bar
Downtown Austin,30.2680536,-97.7447642,Juan Pelota Café,30.26795346525767,-97.74936484992469,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,HandleBar,30.26662676005514,-97.74196759933592,Bar
Downtown Austin,30.2680536,-97.7447642,Eddie V's Prime Seafood,30.26633864743263,-97.74050412610735,Seafood Restaurant
Downtown Austin,30.2680536,-97.7447642,Crú Wine Bar,30.26489057221782,-97.7460709927991,Wine Bar
Downtown Austin,30.2680536,-97.7447642,Comedor,30.267906,-97.743937,Mexican Restaurant
Downtown Austin,30.2680536,-97.7447642,Royal Blue Grocery,30.264963,-97.742154,Grocery Store
Downtown Austin,30.2680536,-97.7447642,Starbucks,30.26585756712895,-97.7463083781941,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,Dandy's,30.266386544346812,-97.74086843098168,Men's Store
Downtown Austin,30.2680536,-97.7447642,Bonobos,30.2656925,-97.7481989,Men's Store
Downtown Austin,30.2680536,-97.7447642,Voodoo Doughnut,30.267601825957104,-97.7407854795456,Donut Shop
Downtown Austin,30.2680536,-97.7447642,Alamo Drafthouse Cinema,30.2674595037533,-97.73954951248058,Movie Theater
Downtown Austin,30.2680536,-97.7447642,North Italia,30.265800454402395,-97.7491856783774,Italian Restaurant
Downtown Austin,30.2680536,-97.7447642,Bar Chi Sushi,30.26518767144125,-97.74524302626102,Sushi Restaurant
Downtown Austin,30.2680536,-97.7447642,Midnight Cowboy,30.26727347158318,-97.73995487556006,Speakeasy
Downtown Austin,30.2680536,-97.7447642,La Condesa,30.265466087707168,-97.74773380613617,Mexican Restaurant
Downtown Austin,30.2680536,-97.7447642,Mellow Johnny's,30.26801173877598,-97.74927408354883,Bike Shop
Downtown Austin,30.2680536,-97.7447642,Rustic Tap,30.269532889564395,-97.74914530679351,Bar
Downtown Austin,30.2680536,-97.7447642,Fareground,30.26349780231005,-97.74414440327809,Food Court
Downtown Austin,30.2680536,-97.7447642,Taverna,30.2651039,-97.74634739999999,Italian Restaurant
Downtown Austin,30.2680536,-97.7447642,milk + honey day spa,30.264521089078766,-97.74816399638378,Cosmetics Shop
Downtown Austin,30.2680536,-97.7447642,Slake Cafe & Bar,30.2687463124899,-97.7411935326145,Café
Downtown Austin,30.2680536,-97.7447642,Tacodeli,30.265367,-97.743549,Taco Place
Downtown Austin,30.2680536,-97.7447642,Here Nor There,30.26864057622971,-97.74135779433568,Speakeasy
Downtown Austin,30.2680536,-97.7447642,SanJac Saloon,30.267517185899774,-97.74025637152964,Cocktail Bar
Downtown Austin,30.2680536,-97.7447642,Antone's,30.266242402756205,-97.74038029253832,Nightclub
Downtown Austin,30.2680536,-97.7447642,Second Bar + Kitchen,30.264402467437773,-97.74428153229242,New American Restaurant
Downtown Austin,30.2680536,-97.7447642,Hyatt Place Austin Downtown,30.264432704096176,-97.74196028709412,Hotel
Downtown Austin,30.2680536,-97.7447642,Le Politique Austin,30.265708490656316,-97.74914100294949,French Restaurant
Downtown Austin,30.2680536,-97.7447642,Lambert's Downtown BBQ,30.265174028316633,-97.74789869785309,BBQ Joint
Downtown Austin,30.2680536,-97.7447642,TLV Israeli Food,30.263454,-97.743648,Israeli Restaurant
Downtown Austin,30.2680536,-97.7447642,Austin Urban Vet Center,30.26940387440138,-97.75029814179358,Pet Store
Downtown Austin,30.2680536,-97.7447642,Berry Austin,30.264501172994212,-97.74482078445122,Dessert Shop
Downtown Austin,30.2680536,-97.7447642,Corner,30.264409963345564,-97.74392768740654,Bar
Downtown Austin,30.2680536,-97.7447642,Jugo,30.267806,-97.74083900000001,Juice Bar
Downtown Austin,30.2680536,-97.7447642,Royal Blue Grocery,30.267680657268418,-97.74934935480407,Grocery Store
Downtown Austin,30.2680536,-97.7447642,ModCloth Austin,30.264762528644248,-97.74554283138772,Clothing Store
Downtown Austin,30.2680536,-97.7447642,The Iron Bear,30.27018609829009,-97.7433857715315,Gay Bar
Downtown Austin,30.2680536,-97.7447642,Patika Coffee,30.263055055027134,-97.74455344846825,Food Truck
Downtown Austin,30.2680536,-97.7447642,The LINE Austin,30.262753,-97.743897,Hotel
Downtown Austin,30.2680536,-97.7447642,Arlo Grey,30.26269564606608,-97.74427180843949,Restaurant
Downtown Austin,30.2680536,-97.7447642,Bob's Steak And Chop House,30.265930615518673,-97.746028745419,Steakhouse
Downtown Austin,30.2680536,-97.7447642,The Backspace,30.267020353996664,-97.74069483121592,Pizza Place
Downtown Austin,30.2680536,-97.7447642,Russian House,30.2661255356929,-97.74020511801446,Russian Restaurant
Downtown Austin,30.2680536,-97.7447642,Gus's World Famous Fried Chicken,30.263475,-97.741676,Fried Chicken Joint
Downtown Austin,30.2680536,-97.7447642,Seven Grand,30.267672741079267,-97.7385535807741,Whisky Bar
Downtown Austin,30.2680536,-97.7447642,Moonlight Tower (9th & Guadalupe),30.271521387805628,-97.74510383605957,Lighthouse
Downtown Austin,30.2680536,-97.7447642,Parkside,30.26732971273354,-97.74036863521285,New American Restaurant
Downtown Austin,30.2680536,-97.7447642,RA,30.26646575859148,-97.74441788017012,Sushi Restaurant
Downtown Austin,30.2680536,-97.7447642,True Food Kitchen,30.267194,-97.752134,New American Restaurant
Downtown Austin,30.2680536,-97.7447642,CorePower Yoga,30.2693243,-97.751798,Yoga Studio
Downtown Austin,30.2680536,-97.7447642,Hestia,30.266817,-97.750093,Steakhouse
Downtown Austin,30.2680536,-97.7447642,Torchy’s Tacos,30.2657051,-97.7496338,Taco Place
Downtown Austin,30.2680536,-97.7447642,Capitol Visitors Center,30.272625010016114,-97.73929952720474,Capitol Building
Downtown Austin,30.2680536,-97.7447642,Greenlight Social,30.270305520883838,-97.75034788324817,Nightclub
Downtown Austin,30.2680536,-97.7447642,Merit Coffee,30.267658502107178,-97.75209346310514,Coffee Shop
Downtown Austin,30.2680536,-97.7447642,Intelligentsia Coffee,30.266768,-97.75008,Coffee Shop
East Cesar Chavez,30.2558955,-97.7317072,Bufalina,30.258470227494108,-97.72879894540766,Pizza Place
East Cesar Chavez,30.2558955,-97.7317072,Heywood Hotel,30.257939246553374,-97.72812440652318,Hotel
East Cesar Chavez,30.2558955,-97.7317072,Las Trancas,30.259617136513956,-97.73168477943007,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Flat Track Coffee,30.25782335426162,-97.72707388320629,Café
East Cesar Chavez,30.2558955,-97.7317072,Cenote,30.260522042230512,-97.73372578655365,Coffee Shop
East Cesar Chavez,30.2558955,-97.7317072,Town Lake Hike & Bike (@Roy Velasquez Sr. Complex),30.250339888776736,-97.73189184565948,Trail
East Cesar Chavez,30.2558955,-97.7317072,Flat Track Coffee,30.260401454662105,-97.73481354233542,Coffee Shop
East Cesar Chavez,30.2558955,-97.7317072,Bananarchy,30.259025259724574,-97.73809760211671,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Craft Pride,30.25789560473831,-97.73886221266068,Beer Garden
East Cesar Chavez,30.2558955,-97.7317072,Mission Dog,30.257567970517545,-97.72647114490991,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Texas Coffee Traders,30.261880819658398,-97.72863711607786,Coffee Shop
East Cesar Chavez,30.2558955,-97.7317072,Via 313,30.257880673937795,-97.73879123638481,Pizza Place
East Cesar Chavez,30.2558955,-97.7317072,Mr. Natural,30.25708088267128,-97.7245673160216,Health Food Store
East Cesar Chavez,30.2558955,-97.7317072,Banger's Sausage House & Beer Garden,30.25895149265441,-97.73848512507256,Beer Garden
East Cesar Chavez,30.2558955,-97.7317072,Emmer & Rye,30.25684,-97.73938,Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Half Step,30.25865328041431,-97.73868607297766,Cocktail Bar
East Cesar Chavez,30.2558955,-97.7317072,Lou’s Bodega,30.257305,-97.724361,Deli / Bodega
East Cesar Chavez,30.2558955,-97.7317072,EastSide Tavern,30.258603176651864,-97.72878948742812,BBQ Joint
East Cesar Chavez,30.2558955,-97.7317072,Rainey Street Outdoor Food Trucks,30.259066161676028,-97.7390152829038,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Kimpton Hotel Van Zandt,30.260077986983852,-97.73914743212123,Hotel
East Cesar Chavez,30.2558955,-97.7317072,Stay Gold,30.257108228032358,-97.72367183248393,Bar
East Cesar Chavez,30.2558955,-97.7317072,G'Raj Mahal Cafe,30.258323900339676,-97.7387934345417,Indian Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Lustre Pearl,30.260715143311405,-97.73828061623789,Bar
East Cesar Chavez,30.2558955,-97.7317072,La Barbecue,30.256185839684544,-97.7223171785574,BBQ Joint
East Cesar Chavez,30.2558955,-97.7317072,Festival Beach,30.2501384920086,-97.72981249389906,Park
East Cesar Chavez,30.2558955,-97.7317072,Native,30.263555903072962,-97.73466388136269,Hostel
East Cesar Chavez,30.2558955,-97.7317072,Fairmont Austin,30.262079,-97.738217,Hotel
East Cesar Chavez,30.2558955,-97.7317072,The Drafting Room,30.259964948847,-97.73862428963184,Bar
East Cesar Chavez,30.2558955,-97.7317072,Dawn's Thai Kitchen,30.25921385767132,-97.7385060481581,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Ladybird Lake Hike & Bike Trail (Rainey St.),30.258916772167687,-97.7409249459894,Trail
East Cesar Chavez,30.2558955,-97.7317072,Parlor Room,30.25987925953284,-97.73866443991028,Cocktail Bar
East Cesar Chavez,30.2558955,-97.7317072,Lucille,30.25885041223342,-97.73861036761758,Bar
East Cesar Chavez,30.2558955,-97.7317072,The White Horse,30.262549371642415,-97.72702583122987,Dive Bar
East Cesar Chavez,30.2558955,-97.7317072,Icenhauer's,30.25933113978564,-97.73820555112506,Bar
East Cesar Chavez,30.2558955,-97.7317072,Geraldine's,30.260043185787236,-97.73912601471523,American Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Quickie Pickie,30.25620886476299,-97.7223665463377,Market
East Cesar Chavez,30.2558955,-97.7317072,Wright Bros. Brew & Brew,30.264363368206492,-97.73308750739207,Beer Bar
East Cesar Chavez,30.2558955,-97.7317072,Practice Yoga Austin,30.264613546663682,-97.73142759593469,Yoga Studio
East Cesar Chavez,30.2558955,-97.7317072,Cafe 605 Hotel Van Zandt,30.25996243458952,-97.73904339232104,Coffee Shop
East Cesar Chavez,30.2558955,-97.7317072,Launderette,30.25193219641227,-97.72269000260006,Southern / Soul Food Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Ramen Tatsu-ya,30.263070914588642,-97.7264026159125,Ramen Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Boteco ATX,30.26393026523996,-97.72984962089015,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Zilker Brewing Co.,30.26221761936599,-97.72454160477918,Brewery
East Cesar Chavez,30.2558955,-97.7317072,Little Brother,30.25994114922613,-97.73819826060367,Bar
East Cesar Chavez,30.2558955,-97.7317072,Gelateria Gemelli,30.26488307208362,-97.73213744415447,Ice Cream Shop
East Cesar Chavez,30.2558955,-97.7317072,Phoenician Resto Cafe,30.25969544744667,-97.73762895642949,Mediterranean Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Big Fat Greek Gyros,30.258531594625538,-97.73877657865832,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,El Naranjo,30.259492947925935,-97.73828979453252,Mexican Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Charm School Vintage,30.255905662084444,-97.72152798036547,Thrift / Vintage Store
East Cesar Chavez,30.2558955,-97.7317072,Licha's Cantina,30.264007453008464,-97.72889696026668,Mexican Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Anthem,30.26075764408574,-97.73810789910993,American Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Kebabalicious,30.26443383224251,-97.72843350524715,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Bungalow,30.260496346472816,-97.73843476502014,Bar
East Cesar Chavez,30.2558955,-97.7317072,Yellow Jacket Social Club,30.261520326534793,-97.72479506455282,Bar
East Cesar Chavez,30.2558955,-97.7317072,La Matta,30.262404999999998,-97.726208,Sandwich Place
East Cesar Chavez,30.2558955,-97.7317072,Javelina,30.25812691181801,-97.73883458732355,Bar
East Cesar Chavez,30.2558955,-97.7317072,Snooze,30.263505,-97.730906,Breakfast Spot
East Cesar Chavez,30.2558955,-97.7317072,The Liberty,30.262636392722534,-97.7250871630384,Dive Bar
East Cesar Chavez,30.2558955,-97.7317072,Scotty's BBQ,30.258605654809188,-97.73905771929878,BBQ Joint
East Cesar Chavez,30.2558955,-97.7317072,Mexican American Cultural Center,30.25806635195475,-97.7404260635376,Art Gallery
East Cesar Chavez,30.2558955,-97.7317072,Violet Crown Social Club,30.264297598767545,-97.73073861497713,Dive Bar
East Cesar Chavez,30.2558955,-97.7317072,East Side King,30.262649215334356,-97.72509222173956,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Scoot Inn,30.262100797157196,-97.7294659452819,Bar
East Cesar Chavez,30.2558955,-97.7317072,Hotel Vegas,30.263507687640878,-97.72715761193223,Music Venue
East Cesar Chavez,30.2558955,-97.7317072,Drinks Lounge,30.256470222898944,-97.72329112865897,Dive Bar
East Cesar Chavez,30.2558955,-97.7317072,Ah Sing Den,30.26477194776166,-97.73141903833786,Asian Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Latchkey,30.26400958597715,-97.72870264970324,Bar
East Cesar Chavez,30.2558955,-97.7317072,"Buenos Aires Cafe, Este",30.264282332445575,-97.73038051378104,Argentinian Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Domo Alley-Gato Tatsu-Ya,30.26300460470212,-97.72622541986655,Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Fiesta Gardens,30.250061347146932,-97.726386287319,Park
East Cesar Chavez,30.2558955,-97.7317072,Norwood Estate Dog Park,30.249132375969403,-97.73682117462158,Dog Run
East Cesar Chavez,30.2558955,-97.7317072,The Container Bar,30.26031861339789,-97.7383642806243,Bar
East Cesar Chavez,30.2558955,-97.7317072,Chipotle Mexican Grill,30.2632213,-97.7316501,Mexican Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Fulton,30.26241278568091,-97.7383353984377,Hotel Bar
East Cesar Chavez,30.2558955,-97.7317072,Iron Works BBQ,30.26194518814984,-97.7388792026269,BBQ Joint
East Cesar Chavez,30.2558955,-97.7317072,Native Bar and Kitchen,30.2635626179709,-97.73465395818744,Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Cisco's Restaurant & Bakery,30.262974944708713,-97.72680230965398,Mexican Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Fukumoto,30.264756720999674,-97.7316502506837,Japanese Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Rollin Smoke Barbeque,30.262651023601688,-97.72600973299419,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Il Brutto,30.26297095482597,-97.72643441493119,Italian Restaurant
East Cesar Chavez,30.2558955,-97.7317072,Lady Bird Lake Boat Launch @ 35,30.252660231324914,-97.73731784806985,Lake
East Cesar Chavez,30.2558955,-97.7317072,Big Tall Gringas,30.25237613339659,-97.73735761642456,Athletics & Sports
East Cesar Chavez,30.2558955,-97.7317072,Martin Park Pavilion,30.25084265693261,-97.72642341250244,Park
East Cesar Chavez,30.2558955,-97.7317072,Gym At Riverview,30.248580932617188,-97.73390197753906,Gym / Fitness Center
East Cesar Chavez,30.2558955,-97.7317072,Chicano Park,30.24994174496584,-97.72525743752816,Park
East Cesar Chavez,30.2558955,-97.7317072,Festival Beach Boat Ramp,30.24840090113827,-97.7278082692307,Harbor / Marina
East Cesar Chavez,30.2558955,-97.7317072,Riverside & I 35,30.24836076718761,-97.73564697561324,Intersection
East Cesar Chavez,30.2558955,-97.7317072,Koala Point on the Boardwalk,30.252969176635926,-97.74086659440613,Lake
East Cesar Chavez,30.2558955,-97.7317072,Breakers Pool,30.247417275943157,-97.73117635544672,Gym Pool
East Cesar Chavez,30.2558955,-97.7317072,Fiesta Park,30.249574661254883,-97.72514343261719,Park
East Cesar Chavez,30.2558955,-97.7317072,City View,30.252460965179623,-97.74115304809685,Scenic Lookout
East Cesar Chavez,30.2558955,-97.7317072,Candy Cart,30.247502768338933,-97.73524915468143,Food Truck
East Cesar Chavez,30.2558955,-97.7317072,Gateway Guest House,30.249345,-97.738732,Bed & Breakfast
Galindo,30.2355778,-97.7685149,Summermoon Coffee Bar,30.2332351,-97.7648028,Coffee Shop
Galindo,30.2355778,-97.7685149,Torchy's Tacos,30.236754140498043,-97.76280105113983,Taco Place
Galindo,30.2355778,-97.7685149,Great Nails and Spa,30.235706680969585,-97.76338965375832,Cosmetics Shop
Galindo,30.2355778,-97.7685149,South Austin Tennis Center,30.24070632800064,-97.7673061208841,Tennis Court
Galindo,30.2355778,-97.7685149,Poke Poke,30.231703817114166,-97.75922571945095,Hawaiian Restaurant
Galindo,30.2355778,-97.7685149,South Austin Park and Recreation Center,30.241477916298393,-97.76904541846456,Park
Galindo,30.2355778,-97.7685149,Crow Bar,30.231269066228005,-97.75956740932901,Bar
Galindo,30.2355778,-97.7685149,Restore Habitat For Humanity,30.227069553875168,-97.76864210229402,Thrift / Vintage Store
Galindo,30.2355778,-97.7685149,STRUT,30.231783986091614,-97.75927662849426,Women's Store
Galindo,30.2355778,-97.7685149,Toss Pizzeria,30.23637958115871,-97.76314031251063,Pizza Place
Galindo,30.2355778,-97.7685149,The Establishment,30.23109011,-97.76620551,Residential Building (Apartment / Condo)
Galindo,30.2355778,-97.7685149,Taqueria Arandas,30.240606972197938,-97.76086766775894,Mexican Restaurant
Galindo,30.2355778,-97.7685149,Warehouse Liquors,30.241228182744937,-97.76041605379515,Liquor Store
Galindo,30.2355778,-97.7685149,Service King Collision Repair South 1st - Austin,30.237465000000004,-97.76218100000001,Automotive Shop
Galindo,30.2355778,-97.7685149,Dolphin Lock & Safe,30.235509000000004,-97.77571,Locksmith
Galindo,30.2355778,-97.7685149,Henry's Atx,30.238308,-97.761615,Food Truck
Galindo,30.2355778,-97.7685149,Tree Gym,30.229055076952108,-97.7675192408137,Gym
Galindo,30.2355778,-97.7685149,Sundance Apartments,30.230681,-97.77483,Residential Building (Apartment / Condo)
Galindo,30.2355778,-97.7685149,Train Tracks,30.230428724961076,-97.77467616498477,Platform
Galindo,30.2355778,-97.7685149,Pilates In Depth,30.24301528486329,-97.76589632034302,Pilates Studio
Galindo,30.2355778,-97.7685149,Precision Power Washing,30.242889643773402,-97.76452302932739,Home Service
Galindo,30.2355778,-97.7685149,Taqueria Mi Tierra,30.243363000000002,-97.764209,Mexican Restaurant
Galindo,30.2355778,-97.7685149,Smokilicious Bar-B-Q,30.231441497802734,-97.75969696044922,BBQ Joint
Galindo,30.2355778,-97.7685149,SmoCo,30.23186666,-97.759427,Smoke Shop
Galindo,30.2355778,-97.7685149,Stab 'n' Grab,30.232086704704937,-97.77772012750832,Convenience Store
Galindo,30.2355778,-97.7685149,Down Stairs Apparel,30.231782913208008,-97.75941467285156,Boutique
Galindo,30.2355778,-97.7685149,Barton Creek Greenbelt Below Mopac,30.24420612552417,-97.77066932003638,Trail
Galindo,30.2355778,-97.7685149,Ben White Florist,30.231035,-97.759736,Flower Shop
Galindo,30.2355778,-97.7685149,Open Lotus Studio,30.230799950125206,-97.75990665309867,Gym / Fitness Center
Galindo,30.2355778,-97.7685149,Tacos La Guera,30.243682930056362,-97.7642959860448,Food Truck
Galindo,30.2355778,-97.7685149,ATX Food Mart,30.23257604,-97.75880353,Gift Shop
Granada Hills,30.220591,-97.899507,Owl Patio,30.22121190188429,-97.89778332301039,Scenic Lookout
Granada Hills,30.220591,-97.899507,Mr. Inspector,30.2226141,-97.89768529999999,Home Service
Granada Hills,30.220591,-97.899507,Granada Hills Pool,30.22242365722462,-97.90173354326973,Pool
Granada Hills,30.220591,-97.899507,The Saint Mary,30.21793136,-97.89331705,Hotel
Granada Hills,30.220591,-97.899507,Ramble Creek Studio,30.21461,-97.897611,Performing Arts Venue
Granada Hills,30.220591,-97.899507,www.myshirtdesigns.com,30.215835968480373,-97.89359092712402,Clothing Store
Hancock,30.2958956,-97.7247678,Kismet Cafe,30.299929032094454,-97.72151424898203,Mediterranean Restaurant
Hancock,30.2958956,-97.7247678,Gamerz Galaxy,30.299888863570295,-97.72159895986675,Video Game Store
Hancock,30.2958956,-97.7247678,Jersey Mike's Subs,30.299877,-97.721114,Sandwich Place
Hancock,30.2958956,-97.7247678,Twin Liquors,30.300520677677074,-97.72090709032813,Liquor Store
Hancock,30.2958956,-97.7247678,Freebirds World Burrito,30.2995852,-97.7213444,Mexican Restaurant
Hancock,30.2958956,-97.7247678,Cornucopia Popcorn Creations,30.291325896074003,-97.72654897361065,Snack Place
Hancock,30.2958956,-97.7247678,Cafe Hornitos,30.294147490790813,-97.72052252219598,Mexican Restaurant
Hancock,30.2958956,-97.7247678,Hancock Golf Course,30.295662345069054,-97.7223753729036,Golf Course
Hancock,30.2958956,-97.7247678,Short Stop,30.29547045092785,-97.71861667831914,Fast Food Restaurant
Hancock,30.2958956,-97.7247678,Bath & Body Works,30.300443596209288,-97.72056139341421,Cosmetics Shop
Hancock,30.2958956,-97.7247678,Pok-e-Jo's,30.298466557283525,-97.71882143492304,BBQ Joint
Hancock,30.2958956,-97.7247678,Wingzup,30.30003537454869,-97.72156807935443,Wings Joint
Hancock,30.2958956,-97.7247678,Cherrywood Coffeehouse,30.293527,-97.716011,Coffee Shop
Hancock,30.2958956,-97.7247678,Antonelli's Cheese Shop,30.304378100548643,-97.72649832592822,Cheese Shop
Hancock,30.2958956,-97.7247678,H-E-B,30.30063715729906,-97.7199568078122,Grocery Store
Hancock,30.2958956,-97.7247678,Menchie's,30.299626844206774,-97.72117448311828,Frozen Yogurt Shop
Hancock,30.2958956,-97.7247678,Quack's 43rd St Bakery,30.3047312713377,-97.72651108375807,Bakery
Hancock,30.2958956,-97.7247678,H-E-B Curbside Pickup & Grocery Delivery,30.300547217561974,-97.71965771913528,Grocery Store
Hancock,30.2958956,-97.7247678,Antonelli's Cheese House,30.304280588621662,-97.72646562045621,Cheese Shop
Hancock,30.2958956,-97.7247678,Hyde Park Bar & Grill,30.30422210097648,-97.7267052261397,American Restaurant
